"1968-04","1968","04","-5.8","","-15.2","","-10.5","","2.2","","-22.8","","0.0","","102.9","","87.6","","56","","34","","71",""
"1968-05","1968","05","-0.6","","-7.7","","-4.2","","3.9","","-17.8","","0.0","","24.1","","24.6","","13","","5","","66",""
"1968-06","1968","06","5.7","","-0.1","","2.8","","11.7","","-3.9","","17.8","","5.3","","23.4","","0","T","34","","58",""
"1968-07","1968","07","9.8","","2.7","","6.3","","18.9","","0.0","S","119.1","","0.3","","119.4","","0","","16","","48",""
"1968-08","1968","08","10.4","","3.0","","6.7","","17.8","","0.0","","46.5","","0.0","","46.5","","0","","14","","48","S"
"1968-09","1968","09","6.4","","0.1","","3.3","","17.2","","-6.7","","30.2","","13.0","","43.4","","0","T","14","","64",""
"1968-10","1968","10","2.3","","-2.3","","0.0","","6.7","","-9.4","","65.8","","33.8","","102.4","","5","","16","","51",""
"1968-11","1968","11","-8.8","","-15.2","","-12.0","","2.8","","-27.8","S","1.0","","24.4","","21.8","","13","","34","","85",""
"1968-12","1968","12","-14.6","","-23.1","","-18.9","","2.8","","-35.0","","0.0","T","35.6","","29.2","","18","","9","","79",""
"1969-01","1969","01","-15.1","","-24.4","","-19.8","","-1.1","","-35.6","","0.0","","39.1","","33.5","","25","","9","","77",""
"1969-02","1969","02","-11.7","","-22.1","","-16.9","","2.2","","-37.8","","0.3","","22.4","","22.4","","15","","9","","98",""
"1969-03","1969","03","-18.1","","-27.8","","-23.0","","-6.7","","-37.8","S","0.0","","23.6","","22.9","","15","","34","","71",""
"1969-04","1969","04","-15.1","","-23.9","","-19.5","","-3.9","","-33.9","","0.0","","9.9","","10.2","","13","","36","","48","S"
"1969-05","1969","05","-0.4","","-6.7","","-3.6","","6.1","","-13.3","","3.3","","19.6","","25.1","","3","","9","","76",""
"1969-06","1969","06","6.7","","0.7","","3.7","","10.0","","-1.7","","9.1","","18.3","","29.7","","0","T","9","","48",""
"1969-07","1969","07","15.2","","4.4","","9.8","","24.4","","-1.7","","26.2","","0.5","","26.7","","0","","32","","53",""
"1969-08","1969","08","10.2","","3.5","","6.9","","21.1","","0.6","","46.7","","0.0","T","46.7","","0","","7","","53",""
"1969-09","1969","09","4.7","","-0.9","","1.9","","9.4","","-5.6","","8.9","","4.1","","13.0","","0","T","32","","64",""
"1969-10","1969","10","-2.3","","-8.5","","-5.4","","2.8","","-18.3","","0.0","T","27.4","","28.4","","10","","16","","51",""
"1969-11","1969","11","-5.8","","-15.1","","-10.5","","2.2","","-28.9","","7.4","","50.5","","58.4","","20","","11","","64",""
"1969-12","1969","12","-15.5","","-25.1","","-20.3","","-7.8","S","-31.7","S","0.0","","11.2","","10.9","","20","","34","","80",""
"1970-01","1970","01","-20.4","","-27.8","","-24.1","","-1.1","","-43.3","","0.0","","40.4","","40.4","","38","","11","","77",""
"1970-02","1970","02","-21.3","","-31.2","","-26.3","","-5.6","","-41.1","","0.0","","45.7","","43.4","","48","","14","","76",""
"1970-03","1970","03","-13.9","","-23.1","","-18.5","","-3.9","","-33.9","","0.0","","18.3","","16.0","","25","","29","","58",""
"1970-04","1970","04","-11.8","","-21.5","","-16.7","","-2.2","","-28.3","","0.0","","15.2","","14.7","","18","","36","","74",""
"1970-05","1970","05","-2.5","","-11.2","","-6.9","","4.4","","-22.8","","0.0","T","35.1","","35.8","","8","","9","","76",""
"1970-06","1970","06","4.3","","-1.1","","1.6","","7.2","S","-7.2","","9.1","","43.9","","62.0","","0","T","32","","71",""
"1970-07","1970","07","9.5","","2.3","","5.9","","15.6","","0.0","","71.1","","5.6","","78.7","","0","","16","","55",""
"1970-08","1970","08","9.8","","3.1","","6.5","","16.1","","0.6","","51.3","","0.0","T","51.3","","0","","16","","43",""
"1970-09","1970","09","4.9","","-0.6","","2.2","","10.6","S","-6.7","","56.9","","7.6","","63.8","","0","","27","","64",""
"1970-10","1970","10","-0.6","","-5.8","","-3.2","","4.4","","-16.7","S","8.9","","34.3","","36.1","","3","","14","","76",""
"1970-11","1970","11","-5.9","","-13.8","","-9.9","","0.0","","-25.6","","0.0","T","59.7","","44.2","","13","","9","","79",""
"1970-12","1970","12","-19.6","","-26.6","","-23.1","","2.8","","-35.6","","0.0","T","18.3","","12.7","","8","","34","","89",""
"1971-01","1971","01","-18.1","","-26.6","","-22.4","","-2.8","","-36.1","","0.0","","20.1","","17.0","","8","","9","","113",""
"1971-02","1971","02","-23.4","","-30.4","","-26.9","","-9.4","","-37.8","","0.0","","12.2","","10.7","","8","","36","","50",""
"1971-03","1971","03","-12.8","","-22.8","","-17.8","","-0.6","","-33.3","","0.0","","14.0","","11.4","","5","","7","","68",""
"1971-04","1971","04","-8.6","","-17.2","","-12.9","","2.8","S","-28.3","","0.0","T","22.4","","18.3","","5","","16","","56",""
"1971-05","1971","05","-0.3","","-7.7","","-4.0","","4.4","","-13.3","","0.0","T","11.9","","10.9","","0","T","16","","63",""
"1971-06","1971","06","7.2","","0.3","","3.8","","16.7","","-4.4","","13.5","","4.1","","21.3","","0","","34","","31",""
"1971-07","1971","07","9.9","","3.3","","6.6","","15.0","","0.0","","94.7","","0.0","","94.7","","0","","16","","40",""
"1971-08","1971","08","10.9","","3.3","","7.1","","18.9","","-0.6","","38.4","","0.0","T","38.4","","0","","9","","51",""
"1971-09","1971","09","3.7","","-0.9","","1.4","","7.8","","-7.8","","36.1","","18.8","","55.6","","0","","32","","51",""
"1971-10","1971","10","-0.5","","-5.8","","-3.2","","3.9","S","-13.3","","0.0","T","24.4","","19.8","","5","","14","","64",""
"1971-11","1971","11","-8.2","","-15.6","","-11.9","","0.6","","-26.1","","0.0","","41.1","","34.5","","18","","14","","55",""
"1971-12","1971","12","-26.3","","-33.4","","-29.9","","-2.2","S","-41.1","","0.0","","4.1","","3.8","","18","","34","","43","S"
"1972-01","1972","01","-29.0","","-35.8","","-32.4","","-17.2","","-41.1","S","0.0","","13.5","","13.5","","13","","32","","68",""
"1972-02","1972","02","-27.2","","-34.9","","-31.1","","-11.1","","-42.8","","0.0","","3.6","","3.6","","13","","34","","76",""
"1972-03","1972","03","-22.6","","-32.4","","-27.5","","-7.2","","-40.0","","0.0","","35.8","","24.1","","23","","32","","63",""
"1972-04","1972","04","-10.2","","-20.3","","-15.3","","-0.6","","-27.8","S","0.0","","28.2","","20.3","","20","","32","","56",""
"1972-05","1972","05","-3.0","","-10.7","","-6.9","","4.4","","-22.2","","0.0","T","11.2","","11.2","","8","","32","","64",""
"1972-06","1972","06","2.7","","-2.8","","-0.1","","6.1","","-8.3","","3.6","","21.6","","29.0","","0","T","32","","58",""
"1972-07","1972","07","9.2","","2.2","","5.7","","21.1","","-2.2","","52.1","","0.0","T","52.8","","0","","29","","45",""
"1972-08","1972","08","8.8","","1.6","","5.2","","17.8","","-2.2","","24.4","","1.3","","27.4","","0","","29","","48",""
"1972-09","1972","09","2.9","","-1.3","","0.8","","8.9","","-6.7","","31.8","","17.0","","51.3","","3","","11","","47",""
"1972-10","1972","10","-3.6","","-10.4","","-7.0","","2.2","S","-26.7","","0.0","","75.4","","70.6","","15","","32","","77",""
"1972-11","1972","11","-11.1","","-20.1","","-15.6","","-3.9","S","-35.6","S","0.0","T","22.4","","20.1","","25","","34","","47",""
"1972-12","1972","12","-25.4","","-31.8","","-28.6","","-12.2","","-40.0","S","0.0","","9.7","","9.7","","15","","32","","69",""
"1973-01","1973","01","-25.4","","-32.7","","-29.1","","-8.9","S","-40.6","S","0.0","","19.6","","18.5","","18","","32","","76",""
"1973-02","1973","02","-24.8","","-34.8","","-29.8","","-16.7","","-45.6","","0.0","","7.9","","7.9","","18","","32","","43",""
"1973-03","1973","03","-19.7","","-31.3","","-25.5","","-5.0","","-39.4","","0.0","","39.9","","37.6","","30","","32","","51",""
"1973-04","1973","04","-9.6","","-19.0","","-14.3","","2.2","","-33.9","","2.0","","56.9","","61.5","","38","","32","","47",""
"1973-05","1973","05","0.3","","-6.8","","-3.3","","6.7","","-20.0","","8.1","","16.3","","24.4","","10","","14","","42",""
"1973-06","1973","06","6.7","","0.4","","3.6","","18.3","","-1.1","S","13.0","","22.9","","37.3","","0","T","32","","56",""
"1973-07","1973","07","10.6","","4.0","","7.3","","21.1","","1.1","S","63.2","","0.0","T","63.2","","0","","32","","32","S"
"1973-08","1973","08","12.2","","3.7","","8.0","","21.7","","-0.6","","19.6","","0.0","","19.6","","0","","32","","42",""
"1973-09","1973","09","6.8","","1.7","","4.3","","12.2","","-1.7","S","66.5","","6.9","","73.7","","0","","36","","37",""
"1973-10","1973","10","-0.6","","-5.1","","-2.9","","4.4","S","-12.8","","0.0","T","32.5","","31.2","","8","","11","","61",""
"1973-11","1973","11","-4.2","","-10.9","","-7.6","","4.4","","-22.2","","0.0","T","48.0","","46.5","","25","","34","","68",""
"1973-12","1973","12","-18.1","","-27.5","","-22.8","","-4.4","","-36.7","","0.0","","8.1","","8.1","","18","","32","","56",""
"1974-01","1974","01","-27.3","","-34.1","","-30.7","","-14.4","","-42.2","S","0.0","","3.3","","3.3","","13","","32","","55",""
"1974-02","1974","02","-21.8","","-30.7","","-26.3","","-5.6","","-37.8","","0.0","","3.6","","3.6","","10","","5","","71",""
"1974-03","1974","03","-20.4","","-29.6","","-25.0","","-10.0","","-39.4","S","0.0","","21.3","","21.3","","18","","34","","66",""
"1974-04","1974","04","-11.7","","-22.7","","-17.2","","-0.6","","-32.8","","0.0","","19.8","","17.8","","18","","32","","51",""
"1974-05","1974","05","1.7","","-7.2","","-2.8","","8.9","","-21.1","","0.0","","0.0","T","0.0","T","0","T","32","","47",""
"1974-06","1974","06","9.7","","1.2","","5.5","","17.8","","-5.0","","52.1","","11.7","","64.8","","0","","32","","39",""
"1974-07","1974","07","12.8","","4.3","","8.6","","22.2","","0.6","S","27.9","","0.0","","27.9","","0","","32","","31","S"
"1974-08","1974","08","9.9","","4.0","","7.0","","17.8","","0.0","","88.1","","0.0","","88.1","","0","","32","","48",""
"1974-09","1974","09","4.4","","-1.0","","1.7","","11.7","","-4.4","S","24.1","","24.1","","47.8","","3","","14","","48",""
"1974-10","1974","10","-2.2","","-8.0","","-5.1","","2.8","S","-18.9","","7.6","","40.4","","46.5","","10","","32","","58",""
"1974-11","1974","11","-8.9","","-18.8","","-13.9","","1.1","","-30.6","","0.0","","31.2","","24.6","","23","","34","","60",""
"1974-12","1974","12","-23.9","","-31.8","","-27.9","","-12.2","","-38.9","S","0.0","","3.0","","1.3","","20","","34","","53","S"
"1975-01","1975","01","-25.7","","-33.6","","-29.7","","-8.3","","-42.2","","0.0","","15.5","","11.2","","20","","32","","66",""
"1975-02","1975","02","-20.2","","-29.3","","-24.8","","-1.1","","-39.4","","0.0","","3.6","","1.3","","18","","7","","61",""
"1975-03","1975","03","-21.0","","-30.1","","-25.6","","-6.7","","-36.7","","0.0","","22.6","","15.5","","13","","32","","89",""
"1975-04","1975","04","-11.8","","-20.6","","-16.2","","0.0","S","-27.8","","0.0","","9.7","","6.9","","13","","7","","74",""
"1975-05","1975","05","0.5","","-6.9","","-3.2","","10.6","","-15.0","","1.3","","29.5","","31.0","","8","","32","","69",""
"1975-06","1975","06","11.2","","2.5","","6.9","","21.7","","-0.6","","31.0","","0.0","T","31.0","","0","","29","","64",""
"1975-07","1975","07","11.2","","4.1","","7.7","","16.7","","0.6","","107.2","","0.0","T","107.2","","0","","32","","71",""
"1975-08","1975","08","12.3","","4.3","","8.3","","20.0","","1.7","","88.1","","0.0","","88.1","","0","","32","","72",""
"1975-09","1975","09","5.4","","-0.2","","2.6","","12.8","","-5.6","S","7.6","","8.6","","16.0","","0","T","29","","116",""
"1975-10","1975","10","-0.7","","-5.2","","-3.0","","3.3","","-17.8","","0.5","","57.9","","59.2","","10","","32","","74","S"
"1975-11","1975","11","-8.7","","-16.4","","-12.6","","-2.2","","-25.6","","0.0","","28.2","","25.7","","15","","34","","77",""
"1975-12","1975","12","-17.5","","-27.7","","-22.6","","-3.3","","-35.0","","0.0","","39.4","","34.5","","25","","32","","84",""
"1976-01","1976","01","-21.2","","-29.5","","-25.4","","-8.9","","-35.6","","0.0","","40.4","","39.9","","33","","34","","90",""
"1976-02","1976","02","-25.4","","-33.4","","-29.4","","-7.8","","-39.4","","0.0","","13.7","","13.7","","23","","34","","76",""
"1976-03","1976","03","-21.2","","-30.2","","-25.7","","-3.3","","-36.1","","0.0","","19.6","","19.6","","28","","32","","106",""
"1976-04","1976","04","-9.7","","-19.7","","-14.7","","-0.6","","-28.3","","0.0","","28.2","","28.2","","36","","14","","93",""
"1976-05","1976","05","1.1","","-6.4","","-2.7","","8.3","S","-16.7","","0.0","T","36.3","","37.6","","8","","7","","84",""
"1976-06","1976","06","6.5","","0.3","","3.4","","13.9","","-4.4","","13.2","","6.6","","20.3","","0","T","14","","64",""
"1976-07","1976","07","9.3","","2.6","","6.0","","15.0","","0.0","","97.3","","3.0","","100.3","","0","","34","","76",""
"1976-08","1976","08","8.2","","2.0","","5.1","","11.7","S","-1.7","","57.2","","5.1","","61.5","","0","","32","","84",""
"1976-09","1976","09","4.2","","-0.7","","1.8","","8.9","S","-7.2","","1.3","","14.0","","17.3","","0","T","9","","77",""
"1976-10","1976","10","-7.0","","-13.8","","-10.4","","1.1","","-22.2","","0.0","T","37.6","","34.5","","15","","34","","64",""
"1976-11","1976","11","-9.1","","-17.5","","-13.3","","1.7","","-32.8","","0.0","","25.7","","23.9","","23","","7","","100",""
"1976-12","1976","12","-17.3","","-27.0","","-22.2","","3.3","","-40.0","","0.0","T","33.3","","32.8","","23","","11","","97",""
"1977-01","1977","01","-11.6","","-20.7","","-16.2","","1.4","","-36.1","","0.0","T","54.6","","55.4","","44","","7","","117","E"
"1977-02","1977","02","-20.8","","-28.9","","-24.9","","-5.7","","-38.3","","0.0","","29.9","","29.9","","46","","33","","98","E"
"1977-03","1977","03","-12.0","","-20.6","","-16.3","","1.7","","-34.3","","0.0","","46.6","","46.3","","67","","12","","72","E"
"1977-04","1977","04","-8.7","","-19.5","","-14.1","","-2.3","","-27.6","","0.0","T","41.4","","41.2","","17","","12","","65","E"
"1977-05","1977","05","0.9","","-5.8","","-2.5","","5.1","","-14.4","","1.5","","20.0","","22.1","","3","","33","","65","E"
"1977-06","1977","06","7.6","","1.1","","4.4","","16.1","","-2.4","","26.0","","0.8","","26.8","","0","","13","","63","E"
"1977-07","1977","07","11.7","","4.4","","8.1","","18.6","","0.6","","66.9","","0.0","","66.9","","0","","31","","59","E"
"1977-08","1977","08","10.5","","3.5","","7.0","","18.4","","-0.1","","32.4","","0.0","","32.4","","0","","14","","63","E"
"1977-09","1977","09","5.3","","-0.3","","2.5","","11.6","","-4.7","","25.7","","13.2","","38.9","","0","","31","","61","E"
"1977-10","1977","10","-1.2","","-6.3","","-3.8","","2.9","","-20.1","","1.2","","51.4","","51.7","","20","","33","","67","E"
"1977-11","1977","11","-3.6","","-10.4","","-7.0","","5.0","","-25.0","","2.5","","39.3","","41.8","","24","","12","","91","E"
"1977-12","1977","12","-19.1","","-26.5","","-22.8","","-4.4","","-34.2","","0.0","","23.0","","16.0","","27","","33","S","74","B"
"1978-01","1978","01","-26.9","","-34.5","","-30.7","","-15.8","","-40.6","S","0.0","","7.4","","7.4","","23","","33","","74","E"
"1978-02","1978","02","-18.1","","-26.3","","-22.2","","-2.2","","-37.2","","0.0","","3.4","","2.8","","15","","35","","74","E"
"1978-03","1978","03","-23.0","","-32.1","","-27.6","","-13.2","","-38.9","","0.0","","23.7","","21.6","","22","","32","","80","E"
"1978-04","1978","04","-10.7","","-21.1","","-15.9","","-0.3","","-32.8","","0.0","","13.8","","13.8","","14","","34","","80","E"
"1978-05","1978","05","-2.6","","-10.0","","-6.3","","4.3","","-16.0","","0.6","","16.7","","17.3","","5","","32","","85","E"
"1978-06","1978","06","3.3","","-2.2","","0.6","","8.7","","-10.2","","25.5","","12.0","","37.5","","1","","15","","65","E"
"1978-07","1978","07","9.0","","2.6","","5.8","","15.4","","0.0","","81.1","","0.0","T","81.1","","0","","16","","54","E"
"1978-08","1978","08","10.1","","3.4","","6.8","","20.7","","1.8","","96.3","","0.0","T","96.3","","0","","30","","67","E"
"1978-09","1978","09","4.8","","-1.0","","1.9","","13.4","","-7.6","","27.9","","19.9","","41.5","","9","","7","","65","E"
"1978-10","1978","10","-6.1","","-13.8","","-10.0","","2.4","","-27.1","","8.9","","58.8","","67.7","","28","","33","S","76","B"
"1978-11","1978","11","-16.5","","-27.2","","-21.9","","-0.6","","-36.2","S","0.0","","28.9","","27.8","","43","","34","","81","E"
"1978-12","1978","12","-11.6","","-18.5","","-15.1","","1.7","","-32.3","","0.0","T","12.6","","11.8","","31","","6","","96","E"
"1979-01","1979","01","-17.2","","-26.0","","-21.6","","2.9","","-38.6","","2.0","","17.9","","18.3","","22","","35","","89","E"
"1979-02","1979","02","-28.7","","-35.7","","-32.2","","-21.6","","-44.7","","0.0","","18.2","","17.3","","30","","34","","91","E"
"1979-03","1979","03","-15.8","","-27.6","","-21.7","","0.1","","-38.3","","0.0","","53.5","","47.9","","39","","9","","130","E"
"1979-04","1979","04","-6.2","","-16.2","","-11.2","","4.0","","-26.5","","0.4","","53.8","","43.0","","41","","15","","78","E"
"1979-05","1979","05","2.3","","-3.2","","-0.5","","9.1","","-8.0","","3.2","","30.4","","34.2","","1","","8","","87","E"
"1979-06","1979","06","5.6","","-0.3","","2.7","","10.3","","-3.2","","34.6","","13.9","","49.3","","0","T","32","S","63","B"
"1979-07","1979","07","11.5","","3.5","","7.5","","18.0","","0.4","","90.2","","0.0","","90.2","","0","","14","","78","E"
"1979-08","1979","08","9.6","","2.9","","6.3","","17.1","","0.0","","110.4","","0.9","","111.3","","0","","14","","80","E"
"1979-09","1979","09","4.4","","-0.5","","2.0","","7.6","","-5.3","","131.9","","12.1","","143.8","","0","","15","S","74","B"
"1979-10","1979","10","-0.8","","-6.1","","-3.5","","5.6","","-18.3","","11.7","","13.0","","23.7","","2","","32","","67","E"
"1979-11","1979","11","-11.1","","-19.4","","-15.3","","-3.3","","-29.8","","0.0","T","51.3","","42.1","","14","","35","","83","E"
"1979-12","1979","12","-18.9","","-28.1","","-23.5","","-1.9","","-38.3","","0.0","","25.2","","15.6","","20","","33","","78","E"
"1980-01","1980","01","-15.7","","-25.1","","-20.4","","1.9","","-37.3","S","0.0","","45.9","","42.3","","29","","7","","126","E"
"1980-02","1980","02","-21.3","","-29.2","","-25.3","","-8.0","","-37.5","","0.0","","5.6","","4.9","","15","","33","","69","E"
"1980-03","1980","03","-14.6","","-24.3","","-19.5","","0.4","S","-36.7","","0.0","T","43.7","","34.1","","21","","12","","89","E"
"1980-04","1980","04","-10.1","","-21.4","","-15.8","","-0.6","","-30.8","","0.0","","70.5","","55.9","","33","","33","","81","E"
"1980-05","1980","05","2.1","","-4.0","","-1.0","","6.4","","-19.0","","4.8","","24.3","","28.0","","0","T","32","","72","E"
"1980-06","1980","06","7.6","","1.2","","4.4","","17.2","","-2.4","","48.9","","12.2","","64.2","","0","","13","","61","E"
"1980-07","1980","07","11.7","","3.0","","7.4","","20.4","","0.2","","28.5","","0.0","","28.5","","0","","11","","63",""
"1980-08","1980","08","11.9","","3.5","","7.7","","22.4","","-0.9","","31.3","","0.0","","31.3","","0","","13","","61",""
"1980-09","1980","09","4.3","","-1.4","","1.5","","14.4","","-11.3","","50.7","","9.9","","61.2","","0","T","9","","59",""
"1980-10","1980","10","-0.3","","-6.6","","-3.5","","6.0","","-16.7","","8.7","","17.9","","22.3","","2","","5","","91",""
"1980-11","1980","11","-6.1","","-14.0","","-10.1","","3.8","","-28.8","","0.3","","31.8","","16.9","","15","","6","","111",""
"1980-12","1980","12","-18.6","","-26.2","","-22.4","","-2.3","","-36.8","","0.0","","17.2","","11.5","","7","","7","","85",""
"1981-01","1981","01","-17.2","","-24.9","","-21.1","","-7.6","S","-33.1","","0.0","","37.1","","27.0","","16","","4","","81",""
"1981-02","1981","02","-18.0","","-26.1","","-22.1","","-8.3","","-36.8","","0.0","","95.8","","76.4","","62","","29","","104",""
"1981-03","1981","03","-8.9","","-17.5","","-13.2","","2.4","","-30.9","","0.0","T","18.5","","13.7","","27","","12","","76",""
"1981-04","1981","04","-8.6","","-18.0","","-13.3","","7.2","","-29.7","","0.2","","44.4","","36.8","","24","","32","","69",""
"1981-05","1981","05","-1.6","","-8.0","","-4.8","","4.2","","-12.6","","1.8","","22.5","","25.2","","19","","13","","59",""
"1981-06","1981","06","7.1","","0.4","","3.8","","14.3","","-3.4","S","13.6","","0.3","","13.9","","0","T","6","","63",""
"1981-07","1981","07","13.5","","4.4","","9.0","","23.3","","1.6","","46.8","","0.0","","46.8","","0","","5","","59",""
"1981-08","1981","08","11.0","","4.0","","7.5","","16.9","","-1.9","","44.8","","7.4","","53.0","","0","T","31","S","59","S"
"1981-09","1981","09","6.6","","1.4","","4.0","","12.8","","-1.4","","146.8","","1.8","","149.3","","0","","14","","74",""
"1981-10","1981","10","0.4","","-4.7","","-2.2","","7.3","","-14.0","","5.2","","28.7","","32.9","","4","","13","","67",""
"1981-11","1981","11","-7.6","","-15.1","","-11.4","","0.9","","-23.6","","0.0","T","36.0","","34.3","","15","","13","","76",""
"1981-12","1981","12","-12.7","","-20.8","","-16.8","","-2.3","","-32.4","","0.0","","26.8","","20.3","","12","","34","S","69","S"
"1982-01","1982","01","-14.1","","-23.4","","-18.8","","-3.8","","-33.8","","0.0","","28.8","","27.9","","15","","6","","104",""
"1982-02","1982","02","-24.7","","-33.1","","-28.9","","-9.0","S","-41.8","","0.0","","22.6","","19.5","","18","","31","","83",""
"1982-03","1982","03","-22.0","","-32.5","","-27.3","","-9.1","","-38.8","","0.0","","36.5","","32.2","","34","","32","","102",""
"1982-04","1982","04","-11.1","","-21.9","","-16.5","","1.2","","-29.4","","0.0","T","56.0","","44.8","","27","","32","","91",""
"1982-05","1982","05","-2.2","","-9.0","","-5.6","","4.5","","-17.9","","0.4","","29.5","","27.4","","4","","33","","78",""
"1982-06","1982","06","6.9","","0.8","","3.9","","15.5","","-3.7","","13.4","","4.0","","17.8","","0","","11","","78",""
"1982-07","1982","07","11.5","","3.5","","7.5","","17.8","","-0.6","","71.6","","0.0","","71.6","","0","","31","","59",""
"1982-08","1982","08","10.0","","3.2","","6.6","","20.1","","0.6","","36.3","","3.2","","39.5","","0","","32","","59",""
"1982-09","1982","09","2.4","","-2.8","","-0.2","","10.5","","-8.9","","13.5","","46.1","","57.8","","4","","32","","80",""
"1982-10","1982","10","-3.2","","-8.5","","-5.9","","2.8","","-22.7","","0.0","T","44.4","","41.1","","20","","32","","80",""
"1982-11","1982","11","-9.3","","-18.3","","-13.8","","0.3","","-27.0","","0.0","","45.9","","37.6","","40","","31","","93",""
"1982-12","1982","12","-23.7","","-31.6","","-27.7","","-6.3","","-42.0","","0.0","","27.6","","19.6","","28","","32","","141",""
"1983-01","1983","01","-30.2","","-37.6","","-33.9","","-20.2","","-41.8","","0.0","","12.3","","9.4","","21","","13","","93",""
"1983-02","1983","02","-26.7","","-36.3","","-31.5","","-12.3","","-44.0","","0.0","","25.8","","16.9","","24","","33","","100",""
"1983-03","1983","03","-20.8","","-31.9","","-26.4","","-10.3","","-40.2","","0.0","T","25.0","","16.8","","22","","32","S","65","S"
"1983-04","1983","04","-9.2","","-17.4","","-13.3","","1.0","","-34.2","","1.6","","44.5","","45.4","","34","","14","","57",""
"1983-05","1983","05","-2.4","","-9.7","","-6.1","","7.4","","-21.6","","0.4","","49.6","","46.4","","27","","32","","87",""
"1983-06","1983","06","7.2","","0.4","","3.8","","12.5","","-4.4","","29.5","","0.2","","29.7","","0","T","32","S","46","S"
"1983-07","1983","07","12.1","","3.2","","7.7","","20.9","","0.7","","74.5","","0.0","T","74.5","","0","","10","","72",""
"1983-08","1983","08","9.1","","2.7","","5.9","","13.6","","0.0","","66.8","","0.0","","66.8","","0","","32","","69",""
"1983-09","1983","09","5.2","","-1.5","","1.9","","11.3","","-4.6","","2.7","","12.5","","14.2","","0","T","32","","54",""
"1983-10","1983","10","-2.7","","-8.6","","-5.7","","2.7","","-22.0","S","0.0","T","37.5","","30.2","","15","","9","","65",""
"1983-11","1983","11","-12.2","","-20.1","","-16.2","","1.5","","-33.3","","0.0","T","34.7","","31.1","","27","","32","","63",""
"1983-12","1983","12","-21.9","","-30.4","","-26.2","","-9.0","","-40.4","","0.0","","17.8","","14.6","","27","","30","","67",""
"1984-01","1984","01","-29.2","","-37.4","","-33.3","","-17.0","","-44.9","","0.0","","9.2","","9.0","","27","","27","","50",""
"1984-02","1984","02","-27.6","","-35.8","","-31.7","","-17.1","","-43.3","","0.0","","6.2","","5.8","","23","","33","","54",""
"1984-03","1984","03","-18.8","","-27.1","","-23.0","","-0.5","","-41.0","","0.0","","14.8","","13.0","","22","","32","","70",""
"1984-04","1984","04","-10.6","","-20.7","","-15.7","","0.3","","-33.0","","0.0","","46.4","","40.2","","39","","32","","91",""
"1984-05","1984","05","-0.9","","-9.3","","-5.1","","6.3","","-19.0","","10.2","","45.9","","54.5","","14","","32","","72",""
"1984-06","1984","06","6.7","","0.5","","3.6","","14.7","","-7.4","","28.0","","39.4","","67.4","","0","","10","","85",""
"1984-07","1984","07","13.9","","4.1","","9.0","","24.4","","-0.2","","46.6","","0.2","","46.8","","0","","32","","69",""
"1984-08","1984","08","9.4","","2.5","","6.0","","14.5","","-0.4","","78.4","","1.2","","79.6","","0","","31","","78",""
"1984-09","1984","09","3.8","","-0.7","","1.6","","9.6","","-6.0","","17.8","","14.5","","32.3","","0","T","31","","89",""
"1984-10","1984","10","-1.3","","-7.6","","-4.5","","5.0","","-18.5","","5.0","","49.9","","49.4","","17","","9","","89",""
"1984-11","1984","11","-10.1","","-17.5","","-13.8","","-1.0","","-26.5","","0.0","","26.4","","22.0","","13","","32","","78",""
"1984-12","1984","12","-20.2","","-28.9","","-24.6","","-5.9","","-36.2","","0.0","","24.6","","22.8","","17","","11","","89",""
"1985-01","1985","01","-13.4","","-22.4","","-17.9","","2.7","","-34.9","","0.0","","27.8","","19.7","","23","","34","","76",""
"1985-02","1985","02","-20.8","","-28.9","","-24.9","","-10.0","","-41.8","","0.0","","13.0","","12.6","","20","","32","","94",""
"1985-03","1985","03","-18.8","","-28.8","","-23.8","","0.3","","-39.0","","0.0","","34.2","","27.4","","34","","33","","93",""
"1985-04","1985","04","-12.9","","-21.8","","-17.4","","0.5","","-30.7","","0.0","","6.2","","6.2","","22","","32","","59",""
"1985-05","1985","05","-1.1","","-6.8","","-4.0","","7.8","","-20.8","","11.0","","8.6","","19.4","","1","","33","","70",""
"1985-06","1985","06","10.2","","2.3","","6.3","","20.1","","-2.2","","49.8","","3.6","","53.4","","0","","32","","65",""
"1985-07","1985","07","12.8","","4.9","","8.9","","20.3","","1.9","","67.2","","0.0","","67.2","","0","","31","","61",""
"1985-08","1985","08","12.0","","4.3","","8.2","","23.1","","0.4","","54.9","","0.0","","54.9","","0","","15","","69",""
"1985-09","1985","09","6.0","","1.1","","3.6","","9.7","","-2.5","","67.9","","1.0","","68.9","","0","","32","","67",""
"1985-10","1985","10","-1.0","","-5.7","","-3.4","","4.2","","-16.9","","46.9","","44.2","","85.5","","8","","12","","65",""
"1985-11","1985","11","-6.3","","-12.9","","-9.6","","5.2","","-25.7","","0.0","T","22.8","","20.0","","12","","6","","96",""
"1985-12","1985","12","-7.6","","-16.0","","-11.8","","2.0","","-31.5","","0.0","T","56.8","","46.2","","32","","11","","85",""
"1986-01","1986","01","-21.2","","-30.5","","-25.9","","-5.5","","-39.5","S","0.0","","44.4","","42.6","","40","","33","","100",""
"1986-02","1986","02","-14.8","","-25.3","","-20.1","","2.4","","-45.6","","0.2","","36.8","","35.2","","30","","6","","89",""
